# {"t_start": 1593300158.7614155, "env_id": "MountainCar-v0"} 
r,l,t
-114.0,114,1683.107919
-161.0,161,1683.345374
-166.0,166,1683.518749
-112.0,112,1683.688251
-110.0,110,1683.8807
-117.0,117,1684.083025
-114.0,114,1684.210873
-113.0,113,1684.335299
-114.0,114,1684.533804
-158.0,158,1684.680138
-151.0,151,1684.857008
-110.0,110,1685.008913
-174.0,174,1685.225193
-113.0,113,1685.367336
-113.0,113,1706.549931
-112.0,112,1706.664797
-113.0,113,1706.778693
-168.0,168,1707.053417
-156.0,156,1707.190275
-111.0,111,1707.288293
-117.0,117,1707.391029
-111.0,111,1707.488351
-115.0,115,1707.601407
-113.0,113,1707.796463
-117.0,117,1707.898685
-109.0,109,1708.030548
-111.0,111,1708.213852
-112.0,112,1708.311816
-110.0,110,1708.486258
-152.0,152,1708.644026
-115.0,115,1708.748219
-111.0,111,1728.329881
-156.0,156,1728.467345
-112.0,112,1728.635647
-111.0,111,1728.836856
-164.0,164,1729.032811
-112.0,112,1729.159839
-111.0,111,1729.314868
-113.0,113,1729.483741
-182.0,182,1729.667181
-156.0,156,1729.815467
-116.0,116,1730.006837
-116.0,116,1730.204685
-110.0,110,1730.376792
-114.0,114,1730.579759
-117.0,117,1730.790183
-118.0,118,1730.995162
-114.0,114,1750.596687
-115.0,115,1751.426988
-159.0,159,1751.652555
-109.0,109,1751.748101
-113.0,113,1751.89662
-111.0,111,1752.072557
-112.0,112,1752.264973
-116.0,116,1752.427523
-113.0,113,1752.603835
-164.0,164,1752.759233
-110.0,110,1752.891855
-161.0,161,1753.068889
-160.0,160,1753.220644
-113.0,113,1753.400452
-111.0,111,1753.531926
-156.0,156,1753.77264
-109.0,109,1775.39071
-162.0,162,1775.666887
-115.0,115,1775.767728
-110.0,110,1775.864199
-110.0,110,1776.014036
-110.0,110,1776.175759
-116.0,116,1776.375584
-116.0,116,1776.578616
-168.0,168,1776.796294
-157.0,157,1777.070356
