# {"t_start": 1593266820.2981625, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
91.555314,10,40.553179
156.995307,17,40.570969
73.513011,8,40.578902
73.243788,8,40.586777
73.319234,8,40.59457
63.367046,7,40.601429
91.934682,10,40.611072
83.004177,9,40.619779
63.508096,7,40.626755
82.255756,9,40.635471
72.897254,8,40.643248
63.577149,7,40.650054
73.575342,8,40.657782
73.046781,8,40.665762
63.458036,7,40.672791
91.36201,10,40.682379
119.425845,13,40.694664
54.650359,6,40.700523
119.744674,13,40.712831
63.462509,7,40.719625
54.841985,6,40.725517
54.352296,6,40.731391
72.816626,8,40.739053
72.741799,8,40.748306
128.457551,14,40.761716
91.495685,10,40.771755
73.009321,8,40.779634
63.911889,7,40.78643
54.168527,6,40.792296
73.52891,8,40.799955
44.861023,5,40.804976
91.715823,10,40.815785
73.137282,8,40.823745
92.141104,10,40.833319
73.278424,8,40.841047
54.005402,6,40.846897
147.831436,16,40.862155
100.726756,11,40.872853
73.281462,8,40.880586
91.75183,10,40.890277
73.16362,8,40.898072
35.695355,4,40.90214
82.706782,9,40.910725
73.012376,8,40.918665
100.987438,11,40.929139
183.318437,20,40.948042
63.467659,7,40.955097
63.981949,7,40.961861
62.997773,7,40.96893
82.183583,9,40.97763
91.523072,10,40.987232
82.762676,9,40.995834
91.762646,10,41.005346
63.513463,7,41.012146
63.871689,7,41.018943
54.301491,6,41.024837
73.296969,8,41.03262
119.345637,13,41.046524
54.469291,6,41.052427
73.535972,8,41.060131
63.942614,7,41.067048
72.811416,8,41.074766
53.823097,6,41.080659
72.666592,8,41.088348
63.832535,7,41.095168
73.465751,8,41.102835
63.773627,7,41.109593
44.608086,5,41.114519
54.031733,6,41.120339
73.499067,8,41.128046
82.573129,9,41.136615
63.84132,7,41.143376
92.265449,10,41.152875
63.487299,7,41.159642
73.597109,8,41.167319
92.006764,10,41.176838
45.284783,5,41.181799
63.856027,7,41.188546
73.17968,8,41.196251
64.005093,7,41.203026
63.249664,7,41.209809
82.754502,9,41.218453
81.868039,9,41.227057
53.977649,6,41.232914
101.033827,11,41.243316
73.152622,8,41.250981
73.006454,8,41.258651
64.074074,7,41.265406
72.634154,8,41.273072
73.058985,8,41.280704
63.654166,7,41.287487
54.715657,6,41.293318
91.396809,10,41.302869
73.280894,8,41.310542
53.994301,6,41.316376
119.612639,13,41.330023
45.37607,5,41.335006
63.639397,7,41.341789
63.458348,7,41.348553
63.606702,7,41.355316
54.656027,6,41.361151
53.927829,6,41.367025
82.257312,9,41.37577
73.01045,8,41.383523
81.956223,9,41.392138
82.394989,9,41.400716
54.313012,6,41.406593
91.762649,10,41.416134
63.704068,7,41.422915
82.225776,9,41.431484
63.470607,7,41.43869
147.750219,16,41.453732
64.220707,7,41.460488
54.246233,6,41.46637
44.904123,5,41.471304
63.435787,7,41.478077
73.135849,8,41.485744
101.025212,11,41.496146
